dw_site_visitor_id,variant_id,expmt_expsr_utc_ts_epoch
358082498,3324,1517368994.127
357872223,3324,1517420676.948
352736062,3324,1517432238.529
357998573,3325,1517415396.954
348552875,3324,1517372125.219
357855400,3325,1517415874.27
358022810,3325,1517396677.302
358097241,3325,1517401518.433
357855400,3325,1517415778.741
358097241,3325,1517401536.661
348712933,3325,1517376875.737
358022810,3325,1517396700.418
357855400,3325,1517415963.364
357956076,3325,1517410828.845
357894326,3325,1517375268.009
358162463,3324,1517419665.722
352736062,3324,1517432272.8
352736062,3324,1517432807.156
257504780,3324,1517383789.37
357967442,3324,1517417204.623
328723983,3324,1517424103.618
358097241,3325,1517401470.123
358162463,3324,1517419676.867
348552875,3324,1517371970.108
357947737,3325,1517372758.867
358022810,3325,1517396693.312
357855400,3325,1517415853.546
357874880,3325,1517430510.821
358321756,3325,1517489456.612
358321756,3325,1517489451.466
358448834,3324,1517468019.725
358488289,3324,1517518855.789
358522347,3325,1517467361.397
358177307,3324,1517506843.074
358291537,3324,1517502448.615
358287619,3324,1517506635.506
358321756,3325,1517489359.753
358461032,3325,1517510824.657
358509314,3324,1517516780.719
358429458,3325,1517511131.263
357089300,3325,1517513797.422
358321756,3325,1517489457.525
358437620,3324,1517512182.753
358269502,3325,1517510925.317
358321756,3325,1517489401.662
358448834,3324,1517468033.542
358522347,3325,1517467413.942
358321756,3325,1517489446.666
358391090,3324,1517452881.683
358450024,3325,1517505650.917
358321756,3325,1517489443.6
350524854,3324,1517455029.284
358287619,3324,1517507820.669
358269502,3325,1517510900.92
357089300,3325,1517513844.961
358298203,3324,1517523386.444
358461032,3325,1517510828.267
357089300,3325,1517513776.885
358437620,3324,1517512185.688
350524854,3324,1517455021.948
358177307,3324,1517506848.201
350524854,3324,1517455013.98
358498718,3325,1517486897.857
358558898,3325,1517494478.036
358233574,3324,1517463431.588
358288136,3325,1517505259.655
358233574,3324,1517463478.924
358233574,3324,1517463496.949
358321756,3325,1517489440.151
358522347,3325,1517467426.114
358654361,3324,1517577595.726
358756849,3325,1517594908.615
358979647,3324,1517604580.132
358949877,3325,1517565824.594
358808679,3325,1517600765.137
358797424,3325,1517615418.464
358675181,3325,1517592184.97
358833211,3325,1517599750.691
358756849,3325,1517594928.882
342111873,3325,1517545828.996
358808679,3325,1517600750.17
358892092,3324,1517597762.627
355506162,3324,1517604028.71
358624351,3325,1517590777.022
347849432,3324,1517609972.441
358909553,3325,1517608873.293
261104630,3325,1517541863.267
358979647,3324,1517604633.547
358669468,3325,1517607457.527
358651597,3324,1517575107.389
358833211,3325,1517599743.065
358797424,3325,1517615438.486
347849432,3324,1517609958.814
358715811,3324,1517583064.056
358979647,3324,1517604544.952
347849432,3324,1517610003.02
358679781,3325,1517595630.467
358752717,3325,1517606059.157
358979647,3324,1517604583.11
358651855,3325,1517536027.819
342111873,3325,1517545739.739
358979647,3324,1517604598.081
342111873,3325,1517545744.142
358679781,3325,1517595586.18
301850771,3325,1517574887.929
358679781,3325,1517595616.163
358979647,3324,1517604585.81
358756849,3325,1517594895.452
358979647,3324,1517604632.361
358709403,3324,1517537740.942
347134981,3324,1517612303.85
358654361,3324,1517577600.909
358979647,3324,1517604636.804
342111873,3325,1517545730.126
358970274,3324,1517574206.371
358979647,3324,1517604593.801
358979647,3324,1517604580.116
358970274,3324,1517574186.199
357446225,3324,1517543707.388
358752717,3325,1517606088.385
358752717,3325,1517606062.949
358756849,3325,1517594820.954
358868175,3324,1517534823.32
358669563,3325,1517600829.646
269517618,3324,1517593192.504
358756849,3325,1517594825.27
358756849,3325,1517594818.044
359268783,3324,1517672222.042
359268783,3324,1517672262.41
320055211,3325,1517677776.97
359063565,3324,1517634052.176
359144168,3324,1517692432.816
359159279,3325,1517683187.577
359126920,3325,1517624313.973
359063565,3324,1517634018.797
359087508,3324,1517672728.677
359087508,3324,1517672698.248
359369828,3325,1517681729.341
356097171,3325,1517654707.039
359144458,3325,1517664870.743
295656593,3324,1517700400.233
152345118,3324,1517656589.848
359260275,3325,1517691506.301
152345118,3324,1517656553.775
359227788,3325,1517690537.715
359270394,3325,1517681869.545
359054901,3324,1517654061.097
359144458,3325,1517664849.592
359118899,3325,1517648344.99
338361620,3325,1517687929.541
359227788,3325,1517690809.934
359109781,3324,1517637244.132
152345118,3324,1517656628.732
359126920,3325,1517624301.031
359063565,3324,1517634062.129
359260275,3325,1517691526.32
359104472,3324,1517686093.795
359109781,3324,1517637248
359231524,3324,1517667209.407
359208732,3325,1517622976.628
359126920,3325,1517624254.621
359199430,3324,1517672212.868
359199430,3324,1517672329.587
347301988,3325,1517652657.945
282101481,3325,1517620742.357
359268783,3324,1517672247.875
359231524,3324,1517667215.267
359159279,3325,1517683226.472
359369828,3325,1517681699.493
359063565,3324,1517634001.194
359104472,3324,1517686087.557
359307242,3324,1517676049.746
359369828,3325,1517681669.015
152345118,3324,1517656581.491
359307242,3324,1517676065.187
152345118,3324,1517656647.963
242930508,3324,1517671072.024
359369828,3325,1517681889.288
359270394,3325,1517681881.521
359307242,3324,1517676055.906
359159279,3325,1517683224.685
152345118,3324,1517656501.196
359231524,3324,1517667239.471
347301988,3325,1517652634.43
359369828,3325,1517681652.795
359231524,3324,1517667204.595
152345118,3324,1517656443.956
359162380,3324,1517670527.504
359268783,3324,1517672271.244
359260275,3325,1517691501.598
242930508,3324,1517671046.111
359054901,3324,1517653976.269
359350429,3325,1517705946.188
359350429,3325,1517705916.303
359619376,3325,1517758411.202
359653369,3324,1517771275.32
359695465,3325,1517752398.255
182045512,3325,1517720334.945
359698275,3325,1517772424.053
355599679,3324,1517716957.931
359558999,3324,1517763246.431
252656810,3324,1517728658.182
359666043,3325,1517720280.399
359453329,3324,1517778118.125
359721317,3325,1517758296.988
359535078,3325,1517739914.378
252656810,3324,1517728712.313
359619376,3325,1517758387.206
359558999,3324,1517763353.03
359379792,3325,1517782577.666
359379792,3325,1517782625.338
359698275,3325,1517772403.283
252656810,3324,1517728724.445
359379792,3325,1517782574.059
359257478,3324,1517791796.844
360099494,3324,1517863109.387
359792921,3324,1517863362.413
303696406,3325,1517866044.529
359792921,3324,1517863423.681
303696406,3325,1517866042.248
360099494,3324,1517863088.571
360037247,3325,1517859562.034
359789304,3325,1517857814.413
303696406,3325,1517865991.949
360099494,3324,1517863134.326
303696406,3325,1517866065.069
359789304,3325,1517858070.189
360112272,3325,1517860117.119
359789304,3325,1517857871.934
359789304,3325,1517857895.791
359792921,3324,1517863475.432
359838079,3324,1517854066.949
359910415,3325,1517869099.69
360112272,3325,1517860266.152
359838079,3324,1517854203.213
303696406,3325,1517866046.74
359838079,3324,1517854019.236
359917535,3325,1517837928.128
360112272,3325,1517860976.279
359986605,3324,1517857507.947
359917535,3325,1517837991.327
359917535,3325,1517837976.11
359993644,3324,1517810676.588
359789304,3325,1517858078.605
303696406,3325,1517866031.625
360099494,3324,1517863080.529
359993644,3324,1517810656.413
359780922,3325,1517843399.61
303696406,3325,1517866083.742
359792921,3324,1517863396.293
303696406,3325,1517866076.051
359792921,3324,1517863365.139
360099494,3324,1517863078.321
360112272,3325,1517860014.349
347970283,3325,1517865821.566
359993644,3324,1517810666.562
360112272,3325,1517860109.051
359986605,3324,1517857513.016
360112272,3325,1517860088.675
359780922,3325,1517850123.065
359888273,3325,1517864239.487
292844476,3324,1517872264.131
359838079,3324,1517853977.595
360099494,3324,1517863113.917
360114810,3324,1517854120.328
359789304,3325,1517857807.907
347970283,3325,1517865806.563
359792921,3324,1517863367.646
344218825,3324,1517805634.839
359789304,3325,1517858048.374
359789304,3325,1517857826.509
303696406,3325,1517866087.056
303696406,3325,1517866020.914
359780922,3325,1517843390.293
360035888,3324,1517859271.594
360112272,3325,1517860092.443
303696406,3325,1517866036.387
359917535,3325,1517837944.419
359792921,3324,1517863417.69
303696406,3325,1517866006.109
360099494,3324,1517863103.206
359820369,3325,1517855186.476
303696406,3325,1517865987.289
359838079,3324,1517854161.384
357304234,3325,1517878407.461
359887490,3324,1517877307.5
360343282,3324,1517937536.633
360277855,3324,1517928539.578
360421469,3324,1517935813.095
360409434,3324,1517929306.454
360415989,3325,1517916196.032
360484908,3324,1517959647.158
360293845,3325,1517952166.714
265475991,3324,1517932129.6
360421469,3324,1517935800.78
360408361,3324,1517948303.512
360484908,3324,1517959655.484
360402022,3324,1517920155.08
360266409,3324,1517937675.743
360409434,3324,1517929285.687
360309685,3324,1517940343.731
359679487,3325,1517961133.732
360414115,3324,1517951228.056
360251115,3324,1517957205.911
360251683,3325,1517894789.467
360415989,3325,1517916095.145
359679487,3325,1517961007.637
360251115,3324,1517957122.966
360408361,3324,1517948294.313
360309026,3325,1517959193.46
360352600,3324,1517937399.876
360251115,3324,1517957006.786
360361837,3325,1517933378.16
360402022,3324,1517920179.528
360484908,3324,1517959622.967
360361837,3325,1517933382.882
360351691,3325,1517931535.011
360351691,3325,1517931590.539
355085199,3324,1517939460.322
292844476,3324,1517959655.374
360409434,3324,1517929327.339
360484908,3324,1517959674.297
360239233,3324,1517930978.014
359679487,3325,1517961001.453
360409434,3324,1517929313.589
360484908,3324,1517959696.492
360414115,3324,1517951256.093
360309026,3325,1517959021.677
360395330,3324,1517950058.398
360171337,3324,1517948645.677
360402022,3324,1517920223.212
360415989,3325,1517916162.527
360262971,3324,1517899703.651
359679487,3325,1517961004.016
360290859,3325,1517942114.85
360251115,3324,1517956908.761
360415989,3325,1517916203.88
360360110,3325,1517931907.578
360415989,3325,1517916041.412
360484908,3324,1517959619.115
360309685,3324,1517940338.673
360484908,3324,1517959627.17
360351691,3325,1517931546.312
360414115,3324,1517951234.06
360190509,3324,1517950245.428
360166596,3324,1517904574.955
360351691,3325,1517931549.788
360161439,3324,1517946318.675
360402022,3324,1517920216.198
360266409,3324,1517937692.909
360484908,3324,1517959683.009
360266409,3324,1517937684.643
360361837,3325,1517933386.86
360395330,3324,1517950043.191
359679487,3325,1517960991.629
360362584,3324,1517934479.59
360666120,3324,1518004168.484
360666120,3324,1518004166
360229045,3324,1517969621.093
360666786,3324,1518044158.924
360729919,3324,1518022404.507
170391307,3324,1517983218.092
360666120,3324,1518004146.664
358445579,3325,1517998587.174
360622206,3325,1518043560.643
360666786,3324,1518044049.141
360842981,3324,1518018989.028
360871449,3325,1518012495.177
360666786,3324,1518044075.223
322294036,3325,1517967846.208
360615389,3324,1518042745.037
360615389,3324,1518042749.186
360818077,3324,1517989471.74
360666120,3324,1518004136.468
360752639,3325,1518032202.565
360615389,3324,1518042487.759
360666120,3324,1518004124.852
360666786,3324,1518044077.215
360930364,3324,1517977603.046
360836256,3324,1518024428.123
360666786,3324,1518044052.348
360666786,3324,1518044055.913
360688499,3325,1518004110.321
360930310,3324,1518035601.898
360666120,3324,1518004132.95
360666786,3324,1518044036.927
360651002,3325,1518043996.472
360666120,3324,1518004143.484
360893755,3325,1518038710.324
360758338,3324,1518019738.159
360752639,3325,1518032209.014
360666120,3324,1518004175.547
360081431,3324,1518015094.37
360921378,3324,1518014216.492
360729919,3324,1518022386.903
360729919,3324,1518022382.531
360867180,3324,1518045154.537
358445579,3325,1517998566.106
360970724,3324,1518019871.038
360729919,3324,1518022362.652
360688499,3325,1518004207.536
360871449,3325,1518012490.867
274491187,3324,1517969141.833
360909929,3324,1518024625.161
360630835,3324,1518037018.466
360636151,3324,1518041444.897
360921378,3324,1518014222.037
360752639,3325,1518032175.399
360666786,3324,1518044021.304
360909929,3324,1518024645.834
360842981,3324,1518018993.481
360818077,3324,1517989508.211
358445579,3325,1517998666.438
360921378,3324,1518014228.66
360729919,3324,1518022372.898
360651002,3325,1518043962.245
360688499,3325,1518004093.809
360688499,3325,1518004105.856
360876737,3324,1517982192.282
360839997,3324,1517978803.346
360688499,3325,1518004204.212
360811791,3325,1518041908.459
360666786,3324,1518044145.56
322294036,3325,1517967858.777
360666786,3324,1518044076.28
360792067,3324,1518049753.992
360708575,3325,1518048707.238
360708575,3325,1518048688.706
360708575,3325,1518048715.112
360708575,3325,1518048694.034
360624720,3324,1518049775.238
357172899,3324,1517269807.501
356975964,3324,1517266197.775
357032707,3324,1517265787.212
356975964,3324,1517265095.976
356975964,3324,1517266177.219
356975964,3324,1517266205.785
356975964,3324,1517266156.724
356975964,3324,1517266128.737
357032707,3324,1517265820.237
357032707,3324,1517265816.448
357355501,3325,1517271763.474
357555595,3324,1517343997.001
350669862,3324,1517325494.564
357440683,3324,1517331198.725
357440683,3324,1517331124.167
357370620,3325,1517336706.508
357440683,3324,1517331143.619
345593031,3325,1517346235.396
357732224,3324,1517305442.691
273234384,3324,1517308071.369
357635076,3324,1517321010.63
357428474,3324,1517299428.228
357635076,3324,1517321043.121
357484914,3325,1517341027.856
357732224,3324,1517305448.327
357484914,3325,1517341153.823
357440683,3324,1517331139.205
350669862,3324,1517325461.441
276606652,3325,1517295217.027
357440683,3324,1517331201.129
357635076,3324,1517321044.171
357732224,3324,1517305450.946
357651352,3324,1517352484.128
350669862,3324,1517325462.763
357484914,3325,1517341002.423
357656434,3325,1517353648.737
357467955,3324,1517286457.513
357635076,3324,1517321041.94
350669862,3324,1517325466.629
350669862,3324,1517325447.909
357430836,3325,1517356390.005
357370620,3325,1517336700.917
273234384,3324,1517308048.857
357715977,3324,1517278699.177
357440683,3324,1517331199.39
350669862,3324,1517325504.258
357440683,3324,1517331191.794
357653474,3324,1517349710.915
355498439,3324,1517355195.432
357475589,3324,1517344002.444
292844476,3325,1517314230.175
357605030,3324,1517323315.771
357440683,3324,1517331135.65
357430836,3325,1517356381.719
350669862,3324,1517325464.404
273234384,3324,1517308269.801
357683241,3324,1517336213.26
357370620,3325,1517337398.678
357484914,3325,1517341115.004
350669862,3324,1517325541.196
357467955,3324,1517286371.196
357467955,3324,1517286426.441
357514120,3325,1517348259.381
357467955,3324,1517286331.163
357635076,3324,1517321044.325
357698421,3324,1517312100.668
357635076,3324,1517321030.999
350669862,3324,1517325495.561
357384799,3325,1517355904.416
273234384,3324,1517308127.677
357462615,3324,1517332547.325
357635076,3324,1517321041.638
357462615,3324,1517332521.405
357440683,3324,1517331144.127
357546947,3325,1517351135.33
357370620,3325,1517336711.034
357603902,3324,1517328743.497
357440683,3324,1517331117.527
273234384,3324,1517308087.033
357603902,3324,1517328748.844
357384799,3325,1517355978.362
357990668,3324,1517437233.859
357917224,3325,1517422603.503
357878523,3325,1517414933.016
358094467,3324,1517409849.406
357878523,3325,1517414925.98
